,,Subject,,,294,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,3,
,,Master,,,,
,,Date,,,2023-07-20,
673,335,335,Reg,2,ComptNbessai,   23,000,
674,335,335,Reg,12,Accuracy,   75,000,
675,335,335,Reg,13,Omission,    4,348,
676,336,555,Input,1,On1A1,,
677,336,555,Exit,1,MagEntry,1,
678,336,555,Entry,2,ITI2sec,,
679,336,890,Input,33,Off1A1,,
680,337,555,Exit,2,ITI2sec,Time,
681,337,555,List,,ITItime,   19,000,
682,337,555,Entry,19,sec5,,
683,337,555,Reg,18,stage1,    6,000,
684,340,690,Input,2,On1A2,,
685,340,690,Exit,19,sec5,2,
686,340,690,Entry,20,prematuresec5,,
687,340,690,Reg,14,premsec1,    5,000,
688,340,695,Exit,20,prematuresec5,Time,
689,340,695,Entry,4,Premature,,
690,340,695,Reg,5,ComptPremat,   18,000,
691,340,700,Exit,4,Premature,Time,
692,340,700,Entry,5,TimeOut,,
693,341,025,Input,34,Off1A2,,
694,343,100,Input,3,On1A3,,
695,344,085,Input,35,Off1A3,,
696,344,090,Input,4,On1A4,,
697,344,430,Input,36,Off1A4,,
698,345,705,Exit,5,TimeOut,Time,
699,345,705,Entry,1,MagEntry,,
700,345,705,Reg,2,ComptNbessai,   24,000,
701,345,705,Reg,12,Accuracy,   75,000,
702,345,705,Reg,13,Omission,    4,167,
703,349,045,Input,1,On1A1,,
704,349,045,Exit,1,MagEntry,1,
705,349,045,Entry,2,ITI2sec,,
706,350,035,Input,33,Off1A1,,
707,350,045,Exit,2,ITI2sec,Time,
708,350,045,List,,ITItime,   21,000,
709,350,045,Entry,21,sec2,,
710,350,045,Reg,19,stage2,    6,000,
711,351,795,Input,2,On1A2,,
712,351,795,Exit,21,sec2,2,
713,351,795,Entry,22,prematuresec6,,
714,351,795,Reg,15,premsec2,    5,000,
715,351,800,Exit,22,prematuresec6,Time,
716,351,800,Entry,4,Premature,,
717,351,800,Reg,5,ComptPremat,   19,000,
718,351,805,Exit,4,Premature,Time,
719,351,805,Entry,5,TimeOut,,
720,352,460,Input,34,Off1A2,,
721,352,640,Input,2,On1A2,,
722,352,980,Input,34,Off1A2,,
723,353,030,Input,3,On1A3,,
724,354,330,Input,4,On1A4,,
725,354,340,Input,35,Off1A3,,
726,356,015,Input,3,On1A3,,
727,356,015,Input,4,On1A4,,
728,356,355,Input,35,Off1A3,,
729,356,810,Exit,5,TimeOut,Time,
730,356,810,Entry,1,MagEntry,,
731,356,810,Reg,2,ComptNbessai,   25,000,
732,356,810,Reg,12,Accuracy,   75,000,
733,356,810,Reg,13,Omission,    4,000,
734,357,070,Input,1,On1A1,,
735,357,070,Exit,1,MagEntry,1,
736,357,070,Entry,2,ITI2sec,,
737,357,410,Input,33,Off1A1,,
738,357,415,Input,1,On1A1,,
739,358,070,Exit,2,ITI2sec,Time,
740,358,070,List,,ITItime,   23,000,
741,358,070,Entry,23,sec3,,
742,358,070,Reg,20,stage3,    7,000,
743,358,725,Input,33,Off1A1,,
744,363,330,Input,3,On1A3,,
745,363,330,Exit,23,sec3,3,
746,363,330,Entry,24,prematuresec7,,
747,363,330,Reg,16,premsec3,    5,000,
748,363,340,Exit,24,prematuresec7,Time,
749,363,340,Entry,4,Premature,,
750,363,340,Reg,5,ComptPremat,   20,000,
751,363,345,Exit,4,Premature,Time,
752,363,345,Entry,5,TimeOut,,
753,364,305,Input,4,On1A4,,
754,364,315,Input,35,Off1A3,,
755,368,350,Exit,5,TimeOut,Time,
756,368,350,Entry,1,MagEntry,,
757,368,350,Reg,2,ComptNbessai,   26,000,
758,368,350,Reg,12,Accuracy,   75,000,
759,368,350,Reg,13,Omission,    3,846,
760,369,975,Input,1,On1A1,,
761,369,975,Exit,1,MagEntry,1,
762,369,975,Entry,2,ITI2sec,,
763,370,975,Exit,2,ITI2sec,Time,
764,370,975,List,,ITItime,   25,000,
765,370,975,Entry,25,sec4,,
766,370,975,Reg,21,stage4,    7,000,
767,371,610,Input,33,Off1A1,,
768,372,755,Input,3,On1A3,,
769,372,755,Input,4,On1A4,,
770,372,755,Exit,25,sec4,3,
771,372,755,Entry,26,prematuresec8,,
772,372,755,Reg,17,premsec4,    6,000,
773,372,760,Exit,26,prematuresec8,Time,
774,372,760,Entry,4,Premature,,
775,372,760,Reg,5,ComptPremat,   21,000,
776,372,765,Exit,4,Premature,Time,
777,372,765,Entry,5,TimeOut,,
778,373,410,Input,2,On1A2,,
779,373,740,Input,34,Off1A2,,
780,373,740,Input,35,Off1A3,,
781,373,840,Input,3,On1A3,,
782,373,840,Input,4,On1A4,,
783,374,180,Input,35,Off1A3,,
784,377,770,Exit,5,TimeOut,Time,
785,377,770,Entry,1,MagEntry,,
786,377,770,Reg,2,ComptNbessai,   27,000,
787,377,770,Reg,12,Accuracy,   75,000,
788,377,770,Reg,13,Omission,    3,704,
789,378,955,Input,1,On1A1,,
790,378,955,Exit,1,MagEntry,1,
791,378,955,Entry,2,ITI2sec,,
792,379,955,Exit,2,ITI2sec,Time,
793,379,955,List,,ITItime,   21,000,
794,379,955,Entry,21,sec2,,
795,379,955,Reg,19,stage2,    7,000,
796,380,265,Input,33,Off1A1,,
797,383,395,Input,2,On1A2,,
798,383,395,Exit,21,sec2,2,
799,383,395,Entry,22,prematuresec6,,
800,383,395,Reg,15,premsec2,    6,000,
801,383,400,Exit,22,prematuresec6,Time,
802,383,400,Entry,4,Premature,,
803,383,400,Reg,5,ComptPremat,   22,000,
804,383,405,Exit,4,Premature,Time,
805,383,405,Entry,5,TimeOut,,
806,384,055,Input,34,Off1A2,,
807,384,185,Input,3,On1A3,,
808,385,485,Input,4,On1A4,,
809,385,495,Input,35,Off1A3,,
810,388,410,Exit,5,TimeOut,Time,
811,388,410,Entry,1,MagEntry,,
812,388,410,Reg,2,ComptNbessai,   28,000,
813,388,410,Reg,12,Accuracy,   75,000,
814,388,410,Reg,13,Omission,    3,571,
815,400,330,Input,1,On1A1,,
816,400,330,Exit,1,MagEntry,1,
817,400,330,Entry,2,ITI2sec,,
818,400,995,Input,1,On1A1,,
819,400,995,Input,33,Off1A1,,
820,401,330,Exit,2,ITI2sec,Time,
821,401,330,List,,ITItime,   19,000,
822,401,330,Entry,19,sec5,,
823,401,330,Reg,18,stage1,    7,000,
824,402,625,Input,33,Off1A1,,
825,404,275,Input,2,On1A2,,
826,404,275,Exit,19,sec5,2,
827,404,275,Entry,20,prematuresec5,,
828,404,275,Reg,14,premsec1,    6,000,
829,404,280,Exit,20,prematuresec5,Time,
830,404,280,Entry,4,Premature,,
831,404,280,Reg,5,ComptPremat,   23,000,
832,404,285,Exit,4,Premature,Time,
833,404,285,Entry,5,TimeOut,,
834,404,925,Input,3,On1A3,,
835,404,935,Input,34,Off1A2,,
836,405,260,Input,35,Off1A3,,
837,409,290,Exit,5,TimeOut,Time,
838,409,290,Entry,1,MagEntry,,
839,409,290,Reg,2,ComptNbessai,   29,000,
840,409,290,Reg,12,Accuracy,   75,000,
841,409,290,Reg,13,Omission,    3,448,
842,414,680,Input,1,On1A1,,
843,414,680,Exit,1,MagEntry,1,
844,414,680,Entry,2,ITI2sec,,
845,415,340,Input,33,Off1A1,,
846,415,680,Exit,2,ITI2sec,Time,
847,415,680,List,,ITItime,   23,000,
848,415,680,Entry,23,sec3,,
849,415,680,Reg,20,stage3,    8,000,
850,422,305,Input,3,On1A3,,
851,422,305,Exit,23,sec3,3,
852,422,305,Entry,24,prematuresec7,,
853,422,305,Reg,16,premsec3,    6,000,
854,422,310,Input,4,On1A4,,
855,422,315,Exit,24,prematuresec7,Time,
856,422,315,Entry,4,Premature,,
857,422,315,Reg,5,ComptPremat,   24,000,
858,422,320,Exit,4,Premature,Time,
859,422,320,Entry,5,TimeOut,,
860,422,645,Input,35,Off1A3,,
861,422,780,Input,2,On1A2,,
862,422,780,Input,3,On1A3,,
863,423,430,Input,4,On1A4,,
864,423,440,Input,34,Off1A2,,
865,423,440,Input,35,Off1A3,,
866,427,325,Exit,5,TimeOut,Time,
867,427,325,Entry,1,MagEntry,,
868,427,325,Reg,2,ComptNbessai,   30,000,
869,427,325,Reg,12,Accuracy,   75,000,
870,427,325,Reg,13,Omission,    3,333,
871,428,525,Input,1,On1A1,,
872,428,525,Exit,1,MagEntry,1,
873,428,525,Entry,2,ITI2sec,,
874,429,510,Input,33,Off1A1,,
875,429,525,Exit,2,ITI2sec,Time,
876,429,525,List,,ITItime,   19,000,
877,429,525,Entry,19,sec5,,
878,429,525,Reg,18,stage1,    8,000,
879,431,330,Input,3,On1A3,,
880,431,330,Exit,19,sec5,3,
881,431,330,Entry,20,prematuresec5,,
882,431,330,Reg,14,premsec1,    7,000,
883,431,335,Exit,20,prematuresec5,Time,
884,431,335,Entry,4,Premature,,
885,431,335,Reg,5,ComptPremat,   25,000,
886,431,340,Exit,4,Premature,Time,
887,431,340,Entry,5,TimeOut,,
888,432,315,Input,35,Off1A3,,
889,436,345,Exit,5,TimeOut,Time,
890,436,345,Entry,1,MagEntry,,
891,436,345,Reg,2,ComptNbessai,   31,000,
892,436,345,Reg,12,Accuracy,   75,000,
893,436,345,Reg,13,Omission,    3,226,
894,436,675,Input,2,On1A2,,
895,437,010,Input,34,Off1A2,,
896,437,205,Input,3,On1A3,,
897,437,865,Input,35,Off1A3,,
898,439,890,Input,1,On1A1,,
899,439,890,Exit,1,MagEntry,1,
900,439,890,Entry,2,ITI2sec,,
901,440,230,Input,33,Off1A1,,
902,440,280,Input,1,On1A1,,
903,440,890,Exit,2,ITI2sec,Time,
904,440,890,List,,ITItime,   25,000,
905,440,890,Entry,25,sec4,,
906,440,890,Reg,21,stage4,    8,000,
907,440,945,Input,33,Off1A1,,
908,444,895,Exit,25,sec4,Time,
909,444,895,Entry,3,RandomHole,,
910,445,895,Exit,3,RandomHole,Time,
911,445,895,List,,Pseudo1a5,    6,000,
912,445,895,Entry,6,hole1,,
913,445,895,Reg,11,HoleNumber,    1,000,
914,446,370,Input,2,On1A2,,
915,446,370,Input,3,On1A3,,
916,446,370,Exit,6,hole1,3,
917,446,370,Entry,18,IncorrectResp,,
918,446,370,Reg,4,ComptIncR,    2,000,
919,446,370,Reg,1,ComptOmision,    0,000,
920,446,380,Exit,18,IncorrectResp,Time,
921,446,380,Entry,5,TimeOut,,
922,447,035,Input,34,Off1A2,,
923,447,035,Input,35,Off1A3,,
924,447,100,Input,4,On1A4,,
925,447,800,Input,2,On1A2,,
926,448,790,Input,34,Off1A2,,
927,451,385,Exit,5,TimeOut,Time,
928,451,385,Entry,1,MagEntry,,
929,451,385,Reg,2,ComptNbessai,   32,000,
930,451,385,Reg,12,Accuracy,   60,000,
931,451,385,Reg,13,Omission,    3,125,
932,451,410,Input,3,On1A3,,
933,451,410,Input,4,On1A4,,
934,451,745,Input,35,Off1A3,,
935,454,655,Input,1,On1A1,,
936,454,655,Exit,1,MagEntry,1,
937,454,655,Entry,2,ITI2sec,,
938,455,655,Exit,2,ITI2sec,Time,
939,455,655,List,,ITItime,   21,000,
940,455,655,Entry,21,sec2,,
941,455,655,Reg,19,stage2,    8,000,
942,457,910,Input,33,Off1A1,,
943,457,920,Input,1,On1A1,,
944,460,525,Input,33,Off1A1,,
945,461,660,Exit,21,sec2,Time,
946,461,660,Entry,3,RandomHole,,
947,462,605,Input,2,On1A2,,
948,462,660,Exit,3,RandomHole,Time,
949,462,660,List,,Pseudo1a5,    8,000,
950,462,660,Entry,8,hole2,,
951,462,660,Reg,11,HoleNumber,    2,000,
952,463,265,Input,34,Off1A2,,
953,463,325,Input,3,On1A3,,
954,463,325,Exit,8,hole2,3,
955,463,325,Entry,17,CorrectResp,,
956,463,325,Reg,3,ComptCR,    4,000,
957,463,325,Reg,6,Reward,    4,000,
958,463,325,Reg,7,CptReward,    4,000,
959,463,325,Reg,1,ComptOmision,    0,000,
960,463,330,Exit,17,CorrectResp,Time,
961,463,330,Entry,1,MagEntry,,
962,463,330,Reg,2,ComptNbessai,   33,000,
963,463,330,Reg,12,Accuracy,   66,667,
964,463,330,Reg,13,Omission,    3,030,
965,464,310,Input,35,Off1A3,,
966,464,905,Input,1,On1A1,,
967,464,905,Exit,1,MagEntry,1,
968,464,905,Entry,2,ITI2sec,,
969,465,906,Exit,2,ITI2sec,Time,
970,465,906,List,,ITItime,   23,000,
971,465,906,Entry,23,sec3,,
972,465,906,Reg,20,stage3,    9,000,
973,467,190,Input,33,Off1A1,,
974,467,450,Input,1,On1A1,,
975,467,785,Input,33,Off1A1,,
976,467,910,Input,1,On1A1,,
977,468,250,Input,33,Off1A1,,
978,469,625,Input,2,On1A2,,
979,469,625,Exit,23,sec3,2,
980,469,625,Entry,24,prematuresec7,,
981,469,625,Reg,16,premsec3,    7,000,
982,469,635,Exit,24,prematuresec7,Time,
983,469,635,Entry,4,Premature,,
984,469,635,Reg,5,ComptPremat,   26,000,
985,469,640,Exit,4,Premature,Time,
986,469,640,Entry,5,TimeOut,,
987,470,285,Input,34,Off1A2,,
988,470,365,Input,3,On1A3,,
989,471,025,Input,35,Off1A3,,
990,471,145,Input,4,On1A4,,
991,471,485,Input,36,Off1A4,,
992,471,570,Input,3,On1A3,,
993,471,895,Input,2,On1A2,,
994,471,905,Input,35,Off1A3,,
995,472,230,Input,34,Off1A2,,
996,474,195,Input,1,On1A1,,
997,474,645,Exit,5,TimeOut,Time,
998,474,645,Entry,1,MagEntry,,
999,474,645,Reg,2,ComptNbessai,   34,000,
1000,474,645,Reg,12,Accuracy,   66,667,
1001,474,645,Reg,13,Omission,    2,941,
1002,475,180,Input,33,Off1A1,,
1003,477,960,Input,3,On1A3,,
1004,477,960,Input,4,On1A4,,
1005,478,620,Input,35,Off1A3,,
1006,478,770,Input,2,On1A2,,
1007,478,770,Input,3,On1A3,,
1008,479,105,Input,34,Off1A2,,
1009,479,105,Input,35,Off1A3,,
1010,480,075,Input,1,On1A1,,
1011,480,075,Exit,1,MagEntry,1,
1012,480,075,Entry,2,ITI2sec,,
1013,480,415,Input,33,Off1A1,,
1014,480,705,Input,1,On1A1,,
1015,481,075,Exit,2,ITI2sec,Time,
1016,481,075,List,,ITItime,   21,000,
1017,481,075,Entry,21,sec2,,
1018,481,075,Reg,19,stage2,    9,000,
1019,482,340,Input,33,Off1A1,,
1020,482,600,Input,1,On1A1,,
1021,483,260,Input,33,Off1A1,,
1022,486,785,Input,2,On1A2,,
1023,486,785,Exit,21,sec2,2,
1024,486,785,Entry,22,prematuresec6,,
1025,486,785,Reg,15,premsec2,    7,000,
1026,486,790,Exit,22,prematuresec6,Time,
1027,486,790,Entry,4,Premature,,
1028,486,790,Reg,5,ComptPremat,   27,000,
1029,486,795,Exit,4,Premature,Time,
1030,486,795,Entry,5,TimeOut,,
1031,487,120,Input,34,Off1A2,,
1032,487,475,Input,2,On1A2,,
1033,488,135,Input,34,Off1A2,,
1034,489,045,Input,3,On1A3,,
1035,489,385,Input,35,Off1A3,,
1036,489,615,Input,4,On1A4,,
1037,491,800,Exit,5,TimeOut,Time,
1038,491,800,Entry,1,MagEntry,,
1039,491,800,Reg,2,ComptNbessai,   35,000,
1040,491,800,Reg,12,Accuracy,   66,667,
1041,491,800,Reg,13,Omission,    2,857,
1042,492,755,Input,1,On1A1,,
1043,492,755,Exit,1,MagEntry,1,
1044,492,755,Entry,2,ITI2sec,,
1045,493,095,Input,33,Off1A1,,
1046,493,755,Exit,2,ITI2sec,Time,
1047,493,755,List,,ITItime,   25,000,
1048,493,755,Entry,25,sec4,,
1049,493,755,Reg,21,stage4,    9,000,
1050,496,390,Input,2,On1A2,,
1051,496,390,Exit,25,sec4,2,
1052,496,390,Entry,26,prematuresec8,,
1053,496,390,Reg,17,premsec4,    7,000,
1054,496,395,Exit,26,prematuresec8,Time,
1055,496,395,Entry,4,Premature,,
1056,496,395,Reg,5,ComptPremat,   28,000,
1057,496,400,Exit,4,Premature,Time,
1058,496,400,Entry,5,TimeOut,,
1059,497,050,Input,34,Off1A2,,
1060,501,405,Exit,5,TimeOut,Time,
1061,501,405,Entry,1,MagEntry,,
1062,501,405,Reg,2,ComptNbessai,   36,000,
1063,501,405,Reg,12,Accuracy,   66,667,
1064,501,405,Reg,13,Omission,    2,778,
1065,512,615,Input,2,On1A2,,
1066,512,955,Input,34,Off1A2,,
1067,518,855,Input,3,On1A3,,
1068,519,195,Input,35,Off1A3,,
1069,521,890,Input,1,On1A1,,
1070,521,890,Exit,1,MagEntry,1,
1071,521,890,Entry,2,ITI2sec,,
1072,522,230,Input,33,Off1A1,,
1073,522,890,Exit,2,ITI2sec,Time,
1074,522,890,List,,ITItime,   19,000,
1075,522,890,Entry,19,sec5,,
1076,522,890,Reg,18,stage1,    9,000,
1077,524,700,Input,2,On1A2,,
1078,524,700,Exit,19,sec5,2,
1079,524,700,Entry,20,prematuresec5,,
1080,524,700,Reg,14,premsec1,    8,000,
1081,524,705,Exit,20,prematuresec5,Time,
1082,524,705,Entry,4,Premature,,
1083,524,705,Reg,5,ComptPremat,   29,000,
1084,524,710,Exit,4,Premature,Time,
1085,524,710,Entry,5,TimeOut,,
1086,525,040,Input,34,Off1A2,,
1087,525,800,Input,3,On1A3,,
1088,526,450,Input,4,On1A4,,
1089,526,460,Input,35,Off1A3,,
1090,529,715,Exit,5,TimeOut,Time,
1091,529,715,Entry,1,MagEntry,,
1092,529,715,Reg,2,ComptNbessai,   37,000,
1093,529,715,Reg,12,Accuracy,   66,667,
1094,529,715,Reg,13,Omission,    2,703,
1095,530,790,Input,1,On1A1,,
1096,530,790,Exit,1,MagEntry,1,
1097,530,790,Entry,2,ITI2sec,,
1098,531,130,Input,33,Off1A1,,
1099,531,790,Exit,2,ITI2sec,Time,
1100,531,790,List,,ITItime,   23,000,
1101,531,790,Entry,23,sec3,,
1102,531,790,Reg,20,stage3,   10,000,
1103,537,895,Input,3,On1A3,,
1104,537,895,Exit,23,sec3,3,
1105,537,895,Entry,24,prematuresec7,,
1106,537,895,Reg,16,premsec3,    8,000,
1107,537,905,Exit,24,prematuresec7,Time,
1108,537,905,Entry,4,Premature,,
1109,537,905,Reg,5,ComptPremat,   30,000,
1110,537,910,Exit,4,Premature,Time,
1111,537,910,Entry,5,TimeOut,,
1112,538,235,Input,35,Off1A3,,
1113,538,360,Input,4,On1A4,,
1114,542,915,Exit,5,TimeOut,Time,
1115,542,915,Entry,1,MagEntry,,
1116,542,915,Reg,2,ComptNbessai,   38,000,
1117,542,915,Reg,12,Accuracy,   66,667,
1118,542,915,Reg,13,Omission,    2,632,
1119,544,920,Input,1,On1A1,,
1120,544,920,Exit,1,MagEntry,1,
1121,544,920,Entry,2,ITI2sec,,
1122,545,905,Input,33,Off1A1,,
1123,545,920,Exit,2,ITI2sec,Time,
1124,545,920,List,,ITItime,   25,000,
1125,545,920,Entry,25,sec4,,
1126,545,920,Reg,21,stage4,   10,000,
1127,548,420,Input,3,On1A3,,
1128,548,420,Exit,25,sec4,3,
1129,548,420,Entry,26,prematuresec8,,
1130,548,420,Reg,17,premsec4,    8,000,
1131,548,425,Exit,26,prematuresec8,Time,
1132,548,425,Entry,4,Premature,,
1133,548,425,Reg,5,ComptPremat,   31,000,
1134,548,430,Exit,4,Premature,Time,
1135,548,430,Entry,5,TimeOut,,
1136,548,755,Input,35,Off1A3,,
1137,553,435,Exit,5,TimeOut,Time,
1138,553,435,Entry,1,MagEntry,,
1139,553,435,Reg,2,ComptNbessai,   39,000,
1140,553,435,Reg,12,Accuracy,   66,667,
1141,553,435,Reg,13,Omission,    2,564,
1142,564,845,Input,3,On1A3,,
1143,565,185,Input,35,Off1A3,,
1144,570,695,Input,1,On1A1,,
1145,570,695,Exit,1,MagEntry,1,
1146,570,695,Entry,2,ITI2sec,,
1147,571,035,Input,33,Off1A1,,
1148,571,695,Exit,2,ITI2sec,Time,
1149,571,695,List,,ITItime,   21,000,
1150,571,695,Entry,21,sec2,,
1151,571,695,Reg,19,stage2,   10,000,
1152,574,195,Input,3,On1A3,,
1153,574,195,Input,4,On1A4,,
1154,574,195,Exit,21,sec2,3,
1155,574,195,Entry,22,prematuresec6,,
1156,574,195,Reg,15,premsec2,    8,000,
1157,574,200,Exit,22,prematuresec6,Time,
1158,574,200,Entry,4,Premature,,
1159,574,200,Reg,5,ComptPremat,   32,000,
1160,574,205,Exit,4,Premature,Time,
1161,574,205,Entry,5,TimeOut,,
1162,574,535,Input,35,Off1A3,,
1163,574,625,Input,2,On1A2,,
1164,574,625,Input,3,On1A3,,
1165,574,965,Input,2,On1A2,,
1166,574,965,Input,3,On1A3,,
1167,574,965,Input,34,Off1A2,,
1168,574,965,Input,35,Off1A3,,
1169,575,290,Input,4,On1A4,,
1170,575,300,Input,34,Off1A2,,
1171,575,300,Input,35,Off1A3,,
1172,577,730,Input,1,On1A1,,
1173,578,065,Input,33,Off1A1,,
1174,578,400,Input,1,On1A1,,
1175,578,735,Input,33,Off1A1,,
1176,579,210,Exit,5,TimeOut,Time,
1177,579,210,Entry,1,MagEntry,,
1178,579,210,Reg,2,ComptNbessai,   40,000,
1179,579,210,Reg,12,Accuracy,   66,667,
1180,579,210,Reg,13,Omission,    2,500,
1181,581,245,Input,1,On1A1,,
1182,581,245,Exit,1,MagEntry,1,
1183,581,245,Entry,2,ITI2sec,,
1184,581,905,Input,33,Off1A1,,
1185,582,245,Exit,2,ITI2sec,Time,
1186,582,245,List,,ITItime,   19,000,
1187,582,245,Entry,19,sec5,,
1188,582,245,Reg,18,stage1,   10,000,
1189,582,650,Input,1,On1A1,,
1190,582,985,Input,33,Off1A1,,
1191,584,380,Input,3,On1A3,,
1192,584,380,Exit,19,sec5,3,
1193,584,380,Entry,20,prematuresec5,,
1194,584,380,Reg,14,premsec1,    9,000,
1195,584,385,Exit,20,prematuresec5,Time,
1196,584,385,Entry,4,Premature,,
1197,584,385,Reg,5,ComptPremat,   33,000,
1198,584,390,Exit,4,Premature,Time,
1199,584,390,Entry,5,TimeOut,,
1200,585,690,Input,35,Off1A3,,
1201,589,395,Exit,5,TimeOut,Time,
1202,589,395,Entry,1,MagEntry,,
1203,589,395,Reg,2,ComptNbessai,   41,000,
1204,589,395,Reg,12,Accuracy,   66,667,
1205,589,395,Reg,13,Omission,    2,439,
1206,590,075,Input,2,On1A2,,
1207,590,415,Input,34,Off1A2,,
1208,590,435,Input,3,On1A3,,
1209,591,095,Input,35,Off1A3,,
1210,591,125,Input,4,On1A4,,
1211,597,445,Input,3,On1A3,,
1212,598,110,Input,35,Off1A3,,
1213,598,295,Input,2,On1A2,,
1214,598,635,Input,34,Off1A2,,
1215,599,745,Input,1,On1A1,,
1216,599,745,Exit,1,MagEntry,1,
1217,599,745,Entry,2,ITI2sec,,
1218,600,085,Input,33,Off1A1,,
1219,600,745,Exit,2,ITI2sec,Time,
1220,600,745,List,,ITItime,   25,000,
1221,600,745,Entry,25,sec4,,
1222,600,745,Reg,21,stage4,   11,000,
1223,602,270,Input,2,On1A2,,
1224,602,270,Input,3,On1A3,,
1225,602,270,Exit,25,sec4,2,
1226,602,270,Entry,26,prematuresec8,,
1227,602,270,Reg,17,premsec4,    9,000,
1228,602,275,Exit,26,prematuresec8,Time,
1229,602,275,Entry,4,Premature,,
1230,602,275,Reg,5,ComptPremat,   34,000,
1231,602,280,Exit,4,Premature,Time,
1232,602,280,Entry,5,TimeOut,,
1233,602,930,Input,34,Off1A2,,
1234,602,930,Input,35,Off1A3,,
1235,603,010,Input,4,On1A4,,
1236,603,350,Input,36,Off1A4,,
1237,603,785,Input,3,On1A3,,
1238,603,785,Input,4,On1A4,,
1239,604,120,Input,35,Off1A3,,
1240,607,285,Exit,5,TimeOut,Time,
1241,607,285,Entry,1,MagEntry,,
1242,607,285,Reg,2,ComptNbessai,   42,000,
1243,607,285,Reg,12,Accuracy,   66,667,
1244,607,285,Reg,13,Omission,    2,381,
1245,608,255,Input,1,On1A1,,
1246,608,255,Exit,1,MagEntry,1,
1247,608,255,Entry,2,ITI2sec,,
1248,609,240,Input,33,Off1A1,,
1249,609,255,Exit,2,ITI2sec,Time,
1250,609,255,List,,ITItime,   19,000,
1251,609,255,Entry,19,sec5,,
1252,609,255,Reg,18,stage1,   11,000,
1253,611,445,Input,3,On1A3,,
1254,611,445,Exit,19,sec5,3,
1255,611,445,Entry,20,prematuresec5,,
1256,611,445,Reg,14,premsec1,   10,000,
1257,611,450,Exit,20,prematuresec5,Time,
1258,611,450,Entry,4,Premature,,
1259,611,450,Reg,5,ComptPremat,   35,000,
1260,611,455,Exit,4,Premature,Time,
1261,611,455,Entry,5,TimeOut,,
1262,612,105,Input,35,Off1A3,,
1263,616,460,Exit,5,TimeOut,Time,
1264,616,460,Entry,1,MagEntry,,
1265,616,460,Reg,2,ComptNbessai,   43,000,
1266,616,460,Reg,12,Accuracy,   66,667,
1267,616,460,Reg,13,Omission,    2,326,
1268,617,441,Input,2,On1A2,,
1269,617,775,Input,34,Off1A2,,
1270,617,781,Input,3,On1A3,,
1271,618,115,Input,35,Off1A3,,
1272,618,375,Input,2,On1A2,,
1273,618,711,Input,34,Off1A2,,
1274,619,825,Input,1,On1A1,,
1275,619,825,Exit,1,MagEntry,1,
1276,619,825,Entry,2,ITI2sec,,
1277,620,825,Exit,2,ITI2sec,Time,
1278,620,825,List,,ITItime,   21,000,
1279,620,825,Entry,21,sec2,,
1280,620,825,Reg,19,stage2,   11,000,
1281,621,780,Input,33,Off1A1,,
1282,626,730,Input,3,On1A3,,
1283,626,730,Exit,21,sec2,3,
1284,626,730,Entry,22,prematuresec6,,
1285,626,730,Reg,15,premsec2,    9,000,
1286,626,735,Exit,22,prematuresec6,Time,
1287,626,735,Entry,4,Premature,,
1288,626,735,Reg,5,ComptPremat,   36,000,
1289,626,740,Exit,4,Premature,Time,
1290,626,740,Entry,5,TimeOut,,
1291,627,070,Input,35,Off1A3,,
1292,631,745,Exit,5,TimeOut,Time,
1293,631,745,Entry,1,MagEntry,,
1294,631,745,Reg,2,ComptNbessai,   44,000,
1295,631,745,Reg,12,Accuracy,   66,667,
1296,631,745,Reg,13,Omission,    2,273,
1297,633,610,Input,1,On1A1,,
1298,633,610,Exit,1,MagEntry,1,
1299,633,610,Entry,2,ITI2sec,,
1300,634,595,Input,33,Off1A1,,
1301,634,610,Exit,2,ITI2sec,Time,
1302,634,610,List,,ITItime,   23,000,
1303,634,610,Entry,23,sec3,,
1304,634,610,Reg,20,stage3,   11,000,
1305,636,045,Input,3,On1A3,,
1306,636,045,Input,4,On1A4,,
1307,636,045,Exit,23,sec3,3,
1308,636,045,Entry,24,prematuresec7,,
1309,636,045,Reg,16,premsec3,    9,000,
1310,636,055,Exit,24,prematuresec7,Time,
1311,636,055,Entry,4,Premature,,
1312,636,055,Reg,5,ComptPremat,   37,000,
1313,636,060,Exit,4,Premature,Time,
1314,636,060,Entry,5,TimeOut,,
1315,636,705,Input,35,Off1A3,,
1316,636,810,Input,2,On1A2,,
1317,636,810,Input,3,On1A3,,
1318,637,470,Input,34,Off1A2,,
1319,637,470,Input,35,Off1A3,,
1320,641,065,Exit,5,TimeOut,Time,
1321,641,065,Entry,1,MagEntry,,
1322,641,065,Reg,2,ComptNbessai,   45,000,
1323,641,065,Reg,12,Accuracy,   66,667,
1324,641,065,Reg,13,Omission,    2,222,
1325,645,990,Input,2,On1A2,,
1326,645,990,Input,3,On1A3,,
1327,646,325,Input,34,Off1A2,,
1328,646,325,Input,35,Off1A3,,
1329,653,795,Input,1,On1A1,,
1330,653,795,Exit,1,MagEntry,1,
1331,653,795,Entry,2,ITI2sec,,
1332,654,795,Exit,2,ITI2sec,Time,
1333,654,795,List,,ITItime,   23,000,
1334,654,795,Entry,23,sec3,,
1335,654,795,Reg,20,stage3,   12,000,
