,,Subject,,,296,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,6,
,,Master,,,,
,,Date,,,2023-07-20,
665,311,850,List,,ITItime,   23,000,
666,311,850,Entry,23,sec3,,
667,311,850,Reg,20,stage3,    6,000,
668,311,865,Input,33,Off1A1,,
669,316,770,Input,3,On1A3,,
670,316,770,Input,4,On1A4,,
671,316,770,Exit,23,sec3,3,
672,316,770,Entry,24,prematuresec7,,
673,316,770,Reg,16,premsec3,    5,000,
674,316,780,Exit,24,prematuresec7,Time,
675,316,780,Entry,4,Premature,,
676,316,780,Reg,5,ComptPremat,   10,000,
677,316,785,Exit,4,Premature,Time,
678,316,785,Entry,5,TimeOut,,
679,317,110,Input,35,Off1A3,,
680,317,110,Input,36,Off1A4,,
681,321,065,Input,1,On1A1,,
682,321,405,Input,33,Off1A1,,
683,321,790,Exit,5,TimeOut,Time,
684,321,790,Entry,1,MagEntry,,
685,321,790,Reg,2,ComptNbessai,   23,000,
686,321,790,Reg,12,Accuracy,   66,667,
687,321,790,Reg,13,Omission,   13,043,
688,325,425,Input,1,On1A1,,
689,325,425,Exit,1,MagEntry,1,
690,325,425,Entry,2,ITI2sec,,
691,326,090,Input,33,Off1A1,,
692,326,425,Exit,2,ITI2sec,Time,
693,326,425,List,,ITItime,   21,000,
694,326,425,Entry,21,sec2,,
695,326,425,Reg,19,stage2,    6,000,
696,327,645,Input,4,On1A4,,
697,327,645,Exit,21,sec2,4,
698,327,645,Entry,22,prematuresec6,,
699,327,645,Reg,15,premsec2,    4,000,
700,327,650,Exit,22,prematuresec6,Time,
701,327,650,Entry,4,Premature,,
702,327,650,Reg,5,ComptPremat,   11,000,
703,327,655,Exit,4,Premature,Time,
704,327,655,Entry,5,TimeOut,,
705,327,985,Input,36,Off1A4,,
706,329,460,Input,2,On1A2,,
707,329,800,Input,34,Off1A2,,
708,332,660,Exit,5,TimeOut,Time,
709,332,660,Entry,1,MagEntry,,
710,332,660,Reg,2,ComptNbessai,   24,000,
711,332,660,Reg,12,Accuracy,   66,667,
712,332,660,Reg,13,Omission,   12,500,
713,334,970,Input,1,On1A1,,
714,334,970,Exit,1,MagEntry,1,
715,334,970,Entry,2,ITI2sec,,
716,335,960,Input,33,Off1A1,,
717,335,970,Exit,2,ITI2sec,Time,
718,335,970,List,,ITItime,   25,000,
719,335,970,Entry,25,sec4,,
720,335,970,Reg,21,stage4,    6,000,
721,338,340,Input,3,On1A3,,
722,338,340,Input,4,On1A4,,
723,338,340,Exit,25,sec4,3,
724,338,340,Entry,26,prematuresec8,,
725,338,340,Reg,17,premsec4,    2,000,
726,338,345,Exit,26,prematuresec8,Time,
727,338,345,Entry,4,Premature,,
728,338,345,Reg,5,ComptPremat,   12,000,
729,338,350,Exit,4,Premature,Time,
730,338,350,Entry,5,TimeOut,,
731,338,680,Input,35,Off1A3,,
732,338,680,Input,36,Off1A4,,
733,343,355,Exit,5,TimeOut,Time,
734,343,355,Entry,1,MagEntry,,
735,343,355,Reg,2,ComptNbessai,   25,000,
736,343,355,Reg,12,Accuracy,   66,667,
737,343,355,Reg,13,Omission,   12,000,
738,346,490,Input,1,On1A1,,
739,346,490,Exit,1,MagEntry,1,
740,346,490,Entry,2,ITI2sec,,
741,346,830,Input,33,Off1A1,,
742,346,935,Input,1,On1A1,,
743,347,271,Input,33,Off1A1,,
744,347,285,Input,1,On1A1,,
745,347,490,Exit,2,ITI2sec,Time,
746,347,490,List,,ITItime,   25,000,
747,347,490,Entry,25,sec4,,
748,347,490,Reg,21,stage4,    7,000,
749,347,625,Input,33,Off1A1,,
750,351,495,Exit,25,sec4,Time,
751,351,495,Entry,3,RandomHole,,
752,352,495,Exit,3,RandomHole,Time,
753,352,495,List,,Pseudo1a5,   14,000,
754,352,495,Entry,14,hole5,,
755,352,495,Reg,11,HoleNumber,    5,000,
756,353,495,Exit,14,hole5,Time,
757,353,495,Entry,15,Holdhole5,,
758,353,540,Input,1,On1A1,,
759,353,880,Input,33,Off1A1,,
760,353,955,Input,1,On1A1,,
761,354,290,Input,33,Off1A1,,
762,354,495,Exit,15,Holdhole5,Time,
763,354,495,Entry,16,Omission,,
764,354,495,Reg,1,ComptOmision,    1,000,
765,354,495,Reg,8,Omision,    4,000,
766,354,505,Exit,16,Omission,Time,
767,354,505,Entry,5,TimeOut,,
768,358,285,Input,2,On1A2,,
769,358,285,Input,3,On1A3,,
770,358,620,Input,4,On1A4,,
771,358,625,Input,34,Off1A2,,
772,358,625,Input,35,Off1A3,,
773,358,950,Input,36,Off1A4,,
774,359,135,Input,2,On1A2,,
775,359,475,Input,34,Off1A2,,
776,359,510,Exit,5,TimeOut,Time,
777,359,510,Entry,1,MagEntry,,
778,359,510,Reg,2,ComptNbessai,   26,000,
779,359,510,Reg,12,Accuracy,   66,667,
780,359,510,Reg,13,Omission,   15,385,
781,359,911,Input,2,On1A2,,
782,360,250,Input,34,Off1A2,,
783,361,315,Input,1,On1A1,,
784,361,315,Exit,1,MagEntry,1,
785,361,315,Entry,2,ITI2sec,,
786,362,305,Input,33,Off1A1,,
787,362,315,Exit,2,ITI2sec,Time,
788,362,315,List,,ITItime,   19,000,
789,362,315,Entry,19,sec5,,
790,362,315,Reg,18,stage1,    7,000,
791,362,655,Input,1,On1A1,,
792,362,995,Input,33,Off1A1,,
793,363,075,Input,1,On1A1,,
794,363,735,Input,33,Off1A1,,
795,363,775,Input,1,On1A1,,
796,364,765,Input,33,Off1A1,,
797,364,830,Input,1,On1A1,,
798,365,170,Input,33,Off1A1,,
799,365,235,Input,1,On1A1,,
800,365,570,Input,33,Off1A1,,
801,367,320,Exit,19,sec5,Time,
802,367,320,Entry,3,RandomHole,,
803,367,335,Input,3,On1A3,,
804,367,335,Input,4,On1A4,,
805,367,670,Input,35,Off1A3,,
806,367,670,Input,36,Off1A4,,
807,367,765,Input,2,On1A2,,
808,367,765,Input,3,On1A3,,
809,368,095,Input,4,On1A4,,
810,368,100,Input,34,Off1A2,,
811,368,320,Exit,3,RandomHole,Time,
812,368,320,List,,Pseudo1a5,   12,000,
813,368,320,Entry,12,hole4,,
814,368,320,Reg,11,HoleNumber,    4,000,
815,368,425,Input,35,Off1A3,,
816,368,425,Input,36,Off1A4,,
817,368,945,Input,3,On1A3,,
818,368,945,Input,4,On1A4,,
819,368,945,Exit,12,hole4,4,
820,368,945,Entry,18,IncorrectResp,,
821,368,945,Reg,4,ComptIncR,    4,000,
822,368,945,Reg,1,ComptOmision,    0,000,
823,368,955,Exit,18,IncorrectResp,Time,
824,368,955,Entry,5,TimeOut,,
825,369,280,Input,35,Off1A3,,
826,369,280,Input,36,Off1A4,,
827,373,960,Exit,5,TimeOut,Time,
828,373,960,Entry,1,MagEntry,,
829,373,960,Reg,2,ComptNbessai,   27,000,
830,373,960,Reg,12,Accuracy,   60,000,
831,373,960,Reg,13,Omission,   14,815,
832,376,680,Input,2,On1A2,,
833,377,020,Input,34,Off1A2,,
834,382,620,Input,33,Off1A1,,
835,384,490,Input,4,On1A4,,
836,384,830,Input,36,Off1A4,,
837,388,535,Input,3,On1A3,,
838,388,535,Input,4,On1A4,,
839,388,875,Input,35,Off1A3,,
840,388,875,Input,36,Off1A4,,
841,400,295,Input,1,On1A1,,
842,400,295,Exit,1,MagEntry,1,
843,400,295,Entry,2,ITI2sec,,
844,400,960,Input,33,Off1A1,,
845,401,295,Exit,2,ITI2sec,Time,
846,401,295,List,,ITItime,   21,000,
847,401,295,Entry,21,sec2,,
848,401,295,Reg,19,stage2,    7,000,
849,407,300,Exit,21,sec2,Time,
850,407,300,Entry,3,RandomHole,,
851,408,300,Exit,3,RandomHole,Time,
852,408,300,List,,Pseudo1a5,   14,000,
853,408,300,Entry,14,hole5,,
854,408,300,Reg,11,HoleNumber,    5,000,
855,409,055,Input,4,On1A4,,
856,409,055,Exit,14,hole5,4,
857,409,055,Entry,18,IncorrectResp,,
858,409,055,Reg,4,ComptIncR,    5,000,
859,409,055,Reg,1,ComptOmision,    0,000,
860,409,060,Input,3,On1A3,,
861,409,065,Exit,18,IncorrectResp,Time,
862,409,065,Entry,5,TimeOut,,
863,409,395,Input,35,Off1A3,,
864,409,395,Input,36,Off1A4,,
865,413,125,Input,1,On1A1,,
866,413,460,Input,33,Off1A1,,
867,414,070,Exit,5,TimeOut,Time,
868,414,070,Entry,1,MagEntry,,
869,414,070,Reg,2,ComptNbessai,   28,000,
870,414,070,Reg,12,Accuracy,   54,545,
871,414,070,Reg,13,Omission,   14,286,
872,416,456,Input,2,On1A2,,
873,416,795,Input,34,Off1A2,,
874,423,615,Input,1,On1A1,,
875,423,615,Exit,1,MagEntry,1,
876,423,615,Entry,2,ITI2sec,,
877,424,280,Input,33,Off1A1,,
878,424,615,Exit,2,ITI2sec,Time,
879,424,615,List,,ITItime,   23,000,
880,424,615,Entry,23,sec3,,
881,424,615,Reg,20,stage3,    7,000,
882,431,620,Exit,23,sec3,Time,
883,431,620,Entry,3,RandomHole,,
884,432,620,Exit,3,RandomHole,Time,
885,432,620,List,,Pseudo1a5,    8,000,
886,432,620,Entry,8,hole2,,
887,432,620,Reg,11,HoleNumber,    2,000,
888,433,620,Exit,8,hole2,Time,
889,433,620,Entry,9,Holdhole2,,
890,433,995,Input,1,On1A1,,
891,434,335,Input,33,Off1A1,,
892,434,620,Exit,9,Holdhole2,Time,
893,434,620,Entry,16,Omission,,
894,434,620,Reg,1,ComptOmision,    1,000,
895,434,620,Reg,8,Omision,    5,000,
896,434,630,Exit,16,Omission,Time,
897,434,630,Entry,5,TimeOut,,
898,437,885,Input,2,On1A2,,
899,438,225,Input,34,Off1A2,,
900,438,535,Input,2,On1A2,,
901,439,200,Input,34,Off1A2,,
902,439,635,Exit,5,TimeOut,Time,
903,439,635,Entry,1,MagEntry,,
904,439,635,Reg,2,ComptNbessai,   29,000,
905,439,635,Reg,12,Accuracy,   54,545,
906,439,635,Reg,13,Omission,   17,241,
907,441,790,Input,1,On1A1,,
908,441,790,Exit,1,MagEntry,1,
909,441,790,Entry,2,ITI2sec,,
910,442,455,Input,33,Off1A1,,
911,442,791,Exit,2,ITI2sec,Time,
912,442,791,List,,ITItime,   19,000,
913,442,791,Entry,19,sec5,,
914,442,791,Reg,18,stage1,    8,000,
915,445,440,Input,3,On1A3,,
916,445,440,Input,4,On1A4,,
917,445,440,Exit,19,sec5,3,
918,445,440,Entry,20,prematuresec5,,
919,445,440,Reg,14,premsec1,    2,000,
920,445,445,Exit,20,prematuresec5,Time,
921,445,445,Entry,4,Premature,,
922,445,445,Reg,5,ComptPremat,   13,000,
923,445,450,Exit,4,Premature,Time,
924,445,450,Entry,5,TimeOut,,
925,445,775,Input,35,Off1A3,,
926,445,775,Input,36,Off1A4,,
927,450,455,Exit,5,TimeOut,Time,
928,450,455,Entry,1,MagEntry,,
929,450,455,Reg,2,ComptNbessai,   30,000,
930,450,455,Reg,12,Accuracy,   54,545,
931,450,455,Reg,13,Omission,   16,667,
932,455,855,Input,2,On1A2,,
933,456,195,Input,34,Off1A2,,
934,458,700,Input,1,On1A1,,
935,458,700,Exit,1,MagEntry,1,
936,458,700,Entry,2,ITI2sec,,
937,459,040,Input,33,Off1A1,,
938,459,050,Input,1,On1A1,,
939,459,390,Input,33,Off1A1,,
940,459,700,Exit,2,ITI2sec,Time,
941,459,700,List,,ITItime,   21,000,
942,459,700,Entry,21,sec2,,
943,459,700,Reg,19,stage2,    8,000,
944,465,705,Exit,21,sec2,Time,
945,465,705,Entry,3,RandomHole,,
946,466,645,Input,3,On1A3,,
947,466,645,Input,4,On1A4,,
948,466,705,Exit,3,RandomHole,Time,
949,466,705,List,,Pseudo1a5,   10,000,
950,466,705,Entry,10,hole3,,
951,466,705,Reg,11,HoleNumber,    3,000,
952,466,980,Input,35,Off1A3,,
953,466,980,Input,36,Off1A4,,
954,467,070,Input,2,On1A2,,
955,467,070,Input,3,On1A3,,
956,467,070,Exit,10,hole3,3,
957,467,070,Entry,18,IncorrectResp,,
958,467,070,Reg,4,ComptIncR,    6,000,
959,467,070,Reg,1,ComptOmision,    0,000,
960,467,080,Exit,18,IncorrectResp,Time,
961,467,080,Entry,5,TimeOut,,
962,467,400,Input,4,On1A4,,
963,467,405,Input,34,Off1A2,,
964,467,405,Input,35,Off1A3,,
965,467,735,Input,36,Off1A4,,
966,472,085,Exit,5,TimeOut,Time,
967,472,085,Entry,1,MagEntry,,
968,472,085,Reg,2,ComptNbessai,   31,000,
969,472,085,Reg,12,Accuracy,   50,000,
970,472,085,Reg,13,Omission,   16,129,
971,472,685,Input,1,On1A1,,
972,472,685,Exit,1,MagEntry,1,
973,472,685,Entry,2,ITI2sec,,
974,473,685,Exit,2,ITI2sec,Time,
975,473,685,List,,ITItime,   23,000,
976,473,685,Entry,23,sec3,,
977,473,685,Reg,20,stage3,    8,000,
978,474,330,Input,33,Off1A1,,
979,478,240,Input,2,On1A2,,
980,478,240,Exit,23,sec3,2,
981,478,240,Entry,24,prematuresec7,,
982,478,240,Reg,16,premsec3,    6,000,
983,478,250,Exit,24,prematuresec7,Time,
984,478,250,Entry,4,Premature,,
985,478,250,Reg,5,ComptPremat,   14,000,
986,478,255,Exit,4,Premature,Time,
987,478,255,Entry,5,TimeOut,,
988,478,580,Input,34,Off1A2,,
989,483,260,Exit,5,TimeOut,Time,
990,483,260,Entry,1,MagEntry,,
991,483,260,Reg,2,ComptNbessai,   32,000,
992,483,260,Reg,12,Accuracy,   50,000,
993,483,260,Reg,13,Omission,   15,625,
994,486,985,Input,2,On1A2,,
995,487,320,Input,34,Off1A2,,
996,493,115,Input,1,On1A1,,
997,493,115,Exit,1,MagEntry,1,
998,493,115,Entry,2,ITI2sec,,
999,493,780,Input,33,Off1A1,,
1000,494,115,Exit,2,ITI2sec,Time,
1001,494,115,List,,ITItime,   25,000,
1002,494,115,Entry,25,sec4,,
1003,494,115,Reg,21,stage4,    8,000,
1004,496,160,Input,3,On1A3,,
1005,496,160,Input,4,On1A4,,
1006,496,160,Exit,25,sec4,3,
1007,496,160,Entry,26,prematuresec8,,
1008,496,160,Reg,17,premsec4,    3,000,
1009,496,165,Exit,26,prematuresec8,Time,
1010,496,165,Entry,4,Premature,,
1011,496,165,Reg,5,ComptPremat,   15,000,
1012,496,170,Exit,4,Premature,Time,
1013,496,170,Entry,5,TimeOut,,
1014,496,495,Input,35,Off1A3,,
1015,496,495,Input,36,Off1A4,,
1016,501,175,Exit,5,TimeOut,Time,
1017,501,175,Entry,1,MagEntry,,
1018,501,175,Reg,2,ComptNbessai,   33,000,
1019,501,175,Reg,12,Accuracy,   50,000,
1020,501,175,Reg,13,Omission,   15,152,
1021,508,390,Input,1,On1A1,,
1022,508,390,Exit,1,MagEntry,1,
1023,508,390,Entry,2,ITI2sec,,
1024,508,730,Input,33,Off1A1,,
1025,509,390,Exit,2,ITI2sec,Time,
1026,509,390,List,,ITItime,   23,000,
1027,509,390,Entry,23,sec3,,
1028,509,390,Reg,20,stage3,    9,000,
1029,516,395,Exit,23,sec3,Time,
1030,516,395,Entry,3,RandomHole,,
1031,517,320,Input,3,On1A3,,
1032,517,320,Input,4,On1A4,,
1033,517,395,Exit,3,RandomHole,Time,
1034,517,395,List,,Pseudo1a5,    6,000,
1035,517,395,Entry,6,hole1,,
1036,517,395,Reg,11,HoleNumber,    1,000,
1037,517,660,Input,35,Off1A3,,
1038,517,660,Input,36,Off1A4,,
1039,518,260,Input,2,On1A2,,
1040,518,260,Exit,6,hole1,2,
1041,518,260,Entry,17,CorrectResp,,
1042,518,260,Reg,3,ComptCR,    7,000,
1043,518,260,Reg,6,Reward,    7,000,
1044,518,260,Reg,7,CptReward,    7,000,
1045,518,260,Reg,1,ComptOmision,    0,000,
1046,518,265,Exit,17,CorrectResp,Time,
1047,518,265,Entry,1,MagEntry,,
1048,518,265,Reg,2,ComptNbessai,   34,000,
1049,518,265,Reg,12,Accuracy,   53,846,
1050,518,265,Reg,13,Omission,   14,706,
1051,518,926,Input,34,Off1A2,,
1052,519,730,Input,1,On1A1,,
1053,519,730,Exit,1,MagEntry,1,
1054,519,730,Entry,2,ITI2sec,,
1055,520,730,Exit,2,ITI2sec,Time,
1056,520,730,List,,ITItime,   25,000,
1057,520,730,Entry,25,sec4,,
1058,520,730,Reg,21,stage4,    9,000,
1059,522,715,Input,1,On1A1,,
1060,523,055,Input,33,Off1A1,,
1061,524,735,Exit,25,sec4,Time,
1062,524,735,Entry,3,RandomHole,,
1063,525,735,Exit,3,RandomHole,Time,
1064,525,735,List,,Pseudo1a5,   10,000,
1065,525,735,Entry,10,hole3,,
1066,525,735,Reg,11,HoleNumber,    3,000,
1067,526,735,Exit,10,hole3,Time,
1068,526,735,Entry,11,Holdhole3,,
1069,527,735,Exit,11,Holdhole3,Time,
1070,527,735,Entry,16,Omission,,
1071,527,735,Reg,1,ComptOmision,    1,000,
1072,527,735,Reg,8,Omision,    6,000,
1073,527,745,Exit,16,Omission,Time,
1074,527,745,Entry,5,TimeOut,,
1075,532,750,Exit,5,TimeOut,Time,
1076,532,750,Entry,1,MagEntry,,
1077,532,750,Reg,2,ComptNbessai,   35,000,
1078,532,750,Reg,12,Accuracy,   53,846,
1079,532,750,Reg,13,Omission,   17,143,
1080,533,305,Input,1,On1A1,,
1081,533,305,Exit,1,MagEntry,1,
1082,533,305,Entry,2,ITI2sec,,
1083,533,970,Input,33,Off1A1,,
1084,534,305,Exit,2,ITI2sec,Time,
1085,534,305,List,,ITItime,   21,000,
1086,534,305,Entry,21,sec2,,
1087,534,305,Reg,19,stage2,    9,000,
1088,538,570,Input,1,On1A1,,
1089,539,885,Input,33,Off1A1,,
1090,540,310,Exit,21,sec2,Time,
1091,540,310,Entry,3,RandomHole,,
1092,541,310,Exit,3,RandomHole,Time,
1093,541,310,List,,Pseudo1a5,   12,000,
1094,541,310,Entry,12,hole4,,
1095,541,310,Reg,11,HoleNumber,    4,000,
1096,542,080,Input,2,On1A2,,
1097,542,080,Input,3,On1A3,,
1098,542,080,Exit,12,hole4,3,
1099,542,080,Entry,17,CorrectResp,,
1100,542,080,Reg,3,ComptCR,    8,000,
1101,542,080,Reg,6,Reward,    8,000,
1102,542,080,Reg,7,CptReward,    8,000,
1103,542,080,Reg,1,ComptOmision,    0,000,
1104,542,085,Exit,17,CorrectResp,Time,
1105,542,085,Entry,1,MagEntry,,
1106,542,085,Reg,2,ComptNbessai,   36,000,
1107,542,085,Reg,12,Accuracy,   57,143,
1108,542,085,Reg,13,Omission,   16,667,
1109,542,420,Input,34,Off1A2,,
1110,542,420,Input,35,Off1A3,,
1111,542,930,Input,1,On1A1,,
1112,542,930,Exit,1,MagEntry,1,
1113,542,930,Entry,2,ITI2sec,,
1114,543,930,Exit,2,ITI2sec,Time,
1115,543,930,List,,ITItime,   19,000,
1116,543,930,Entry,19,sec5,,
1117,543,930,Reg,18,stage1,    9,000,
1118,544,575,Input,33,Off1A1,,
1119,548,935,Exit,19,sec5,Time,
1120,548,935,Entry,3,RandomHole,,
1121,549,935,Exit,3,RandomHole,Time,
1122,549,935,List,,Pseudo1a5,   10,000,
1123,549,935,Entry,10,hole3,,
1124,549,935,Reg,11,HoleNumber,    3,000,
1125,550,935,Exit,10,hole3,Time,
1126,550,935,Entry,11,Holdhole3,,
1127,551,935,Exit,11,Holdhole3,Time,
1128,551,935,Entry,16,Omission,,
1129,551,935,Reg,1,ComptOmision,    1,000,
1130,551,935,Reg,8,Omision,    7,000,
1131,551,945,Exit,16,Omission,Time,
1132,551,945,Entry,5,TimeOut,,
1133,553,690,Input,1,On1A1,,
1134,554,025,Input,33,Off1A1,,
1135,556,950,Exit,5,TimeOut,Time,
1136,556,950,Entry,1,MagEntry,,
1137,556,950,Reg,2,ComptNbessai,   37,000,
1138,556,950,Reg,12,Accuracy,   57,143,
1139,556,950,Reg,13,Omission,   18,919,
1140,560,165,Input,1,On1A1,,
1141,560,165,Exit,1,MagEntry,1,
1142,560,165,Entry,2,ITI2sec,,
1143,560,505,Input,33,Off1A1,,
1144,561,165,Exit,2,ITI2sec,Time,
1145,561,165,List,,ITItime,   21,000,
1146,561,165,Entry,21,sec2,,
1147,561,165,Reg,19,stage2,   10,000,
1148,567,065,Input,3,On1A3,,
1149,567,065,Input,4,On1A4,,
1150,567,065,Exit,21,sec2,3,
1151,567,065,Entry,22,prematuresec6,,
1152,567,065,Reg,15,premsec2,    5,000,
1153,567,070,Exit,22,prematuresec6,Time,
1154,567,070,Entry,4,Premature,,
1155,567,070,Reg,5,ComptPremat,   16,000,
1156,567,075,Exit,4,Premature,Time,
1157,567,075,Entry,5,TimeOut,,
1158,567,400,Input,35,Off1A3,,
1159,567,400,Input,36,Off1A4,,
1160,571,820,Input,3,On1A3,,
1161,571,820,Input,4,On1A4,,
1162,572,080,Exit,5,TimeOut,Time,
1163,572,080,Entry,1,MagEntry,,
1164,572,080,Reg,2,ComptNbessai,   38,000,
1165,572,080,Reg,12,Accuracy,   57,143,
1166,572,080,Reg,13,Omission,   18,421,
1167,572,160,Input,35,Off1A3,,
1168,572,160,Input,36,Off1A4,,
1169,573,940,Input,1,On1A1,,
1170,573,940,Exit,1,MagEntry,1,
1171,573,940,Entry,2,ITI2sec,,
1172,574,940,Exit,2,ITI2sec,Time,
1173,574,940,List,,ITItime,   25,000,
1174,574,940,Entry,25,sec4,,
1175,574,940,Reg,21,stage4,   10,000,
1176,575,585,Input,33,Off1A1,,
1177,576,695,Input,1,On1A1,,
1178,577,360,Input,33,Off1A1,,
1179,577,375,Input,1,On1A1,,
1180,578,945,Exit,25,sec4,Time,
1181,578,945,Entry,3,RandomHole,,
1182,579,020,Input,33,Off1A1,,
1183,579,110,Input,1,On1A1,,
1184,579,945,Exit,3,RandomHole,Time,
1185,579,945,List,,Pseudo1a5,    6,000,
1186,579,945,Entry,6,hole1,,
1187,579,945,Reg,11,HoleNumber,    1,000,
1188,580,100,Input,33,Off1A1,,
1189,580,945,Exit,6,hole1,Time,
1190,580,945,Entry,7,Holdhole1,,
1191,581,605,Input,2,On1A2,,
1192,581,605,Input,3,On1A3,,
1193,581,605,Exit,7,Holdhole1,3,
1194,581,605,Entry,18,IncorrectResp,,
1195,581,605,Reg,4,ComptIncR,    7,000,
1196,581,605,Reg,1,ComptOmision,    0,000,
1197,581,615,Exit,18,IncorrectResp,Time,
1198,581,615,Entry,5,TimeOut,,
1199,581,945,Input,34,Off1A2,,
1200,581,945,Input,35,Off1A3,,
1201,586,620,Exit,5,TimeOut,Time,
1202,586,620,Entry,1,MagEntry,,
1203,586,620,Reg,2,ComptNbessai,   39,000,
1204,586,620,Reg,12,Accuracy,   53,333,
1205,586,620,Reg,13,Omission,   17,949,
1206,587,020,Input,1,On1A1,,
1207,587,020,Exit,1,MagEntry,1,
1208,587,020,Entry,2,ITI2sec,,
1209,588,010,Input,33,Off1A1,,
1210,588,020,Exit,2,ITI2sec,Time,
1211,588,020,List,,ITItime,   23,000,
1212,588,020,Entry,23,sec3,,
1213,588,020,Reg,20,stage3,   10,000,
1214,588,635,Input,1,On1A1,,
1215,589,300,Input,33,Off1A1,,
1216,589,585,Input,1,On1A1,,
1217,590,585,Input,33,Off1A1,,
1218,591,195,Input,1,On1A1,,
1219,592,185,Input,33,Off1A1,,
1220,594,011,Input,2,On1A2,,
1221,594,011,Exit,23,sec3,2,
1222,594,011,Entry,24,prematuresec7,,
1223,594,011,Reg,16,premsec3,    7,000,
1224,594,020,Exit,24,prematuresec7,Time,
1225,594,020,Entry,4,Premature,,
1226,594,020,Reg,5,ComptPremat,   17,000,
1227,594,025,Exit,4,Premature,Time,
1228,594,025,Entry,5,TimeOut,,
1229,594,345,Input,34,Off1A2,,
1230,599,030,Exit,5,TimeOut,Time,
1231,599,030,Entry,1,MagEntry,,
1232,599,030,Reg,2,ComptNbessai,   40,000,
1233,599,030,Reg,12,Accuracy,   53,333,
1234,599,030,Reg,13,Omission,   17,500,
1235,601,080,Input,1,On1A1,,
1236,601,080,Exit,1,MagEntry,1,
1237,601,080,Entry,2,ITI2sec,,
1238,602,080,Exit,2,ITI2sec,Time,
1239,602,080,List,,ITItime,   19,000,
1240,602,080,Entry,19,sec5,,
1241,602,080,Reg,18,stage1,   10,000,
1242,602,400,Input,33,Off1A1,,
1243,603,565,Input,1,On1A1,,
1244,603,900,Input,33,Off1A1,,
1245,603,950,Input,1,On1A1,,
1246,604,615,Input,33,Off1A1,,
1247,606,580,Input,1,On1A1,,
1248,607,085,Exit,19,sec5,Time,
1249,607,085,Entry,3,RandomHole,,
1250,607,570,Input,33,Off1A1,,
1251,608,085,Exit,3,RandomHole,Time,
1252,608,085,List,,Pseudo1a5,   10,000,
1253,608,085,Entry,10,hole3,,
1254,608,085,Reg,11,HoleNumber,    3,000,
1255,608,955,Input,4,On1A4,,
1256,608,955,Exit,10,hole3,4,
1257,608,955,Entry,17,CorrectResp,,
1258,608,955,Reg,3,ComptCR,    9,000,
1259,608,955,Reg,6,Reward,    9,000,
1260,608,955,Reg,7,CptReward,    9,000,
1261,608,955,Reg,1,ComptOmision,    0,000,
1262,608,960,Exit,17,CorrectResp,Time,
1263,608,960,Entry,1,MagEntry,,
1264,608,960,Reg,2,ComptNbessai,   41,000,
1265,608,960,Reg,12,Accuracy,   56,250,
1266,608,960,Reg,13,Omission,   17,073,
1267,609,295,Input,36,Off1A4,,
1268,609,880,Input,1,On1A1,,
1269,609,880,Exit,1,MagEntry,1,
1270,609,880,Entry,2,ITI2sec,,
1271,610,220,Input,33,Off1A1,,
1272,610,275,Input,1,On1A1,,
1273,610,880,Exit,2,ITI2sec,Time,
1274,610,880,List,,ITItime,   23,000,
1275,610,880,Entry,23,sec3,,
1276,610,880,Reg,20,stage3,   11,000,
1277,610,940,Input,33,Off1A1,,
1278,612,880,Input,1,On1A1,,
1279,613,215,Input,33,Off1A1,,
1280,617,885,Exit,23,sec3,Time,
1281,617,885,Entry,3,RandomHole,,
1282,618,620,Input,1,On1A1,,
1283,618,885,Exit,3,RandomHole,Time,
1284,618,885,List,,Pseudo1a5,    8,000,
1285,618,885,Entry,8,hole2,,
1286,618,885,Reg,11,HoleNumber,    2,000,
1287,619,285,Input,33,Off1A1,,
1288,619,885,Exit,8,hole2,Time,
1289,619,885,Entry,9,Holdhole2,,
1290,620,820,Input,3,On1A3,,
1291,620,820,Exit,9,Holdhole2,3,
1292,620,820,Entry,17,CorrectResp,,
1293,620,820,Reg,3,ComptCR,   10,000,
1294,620,820,Reg,6,Reward,   10,000,
1295,620,820,Reg,7,CptReward,   10,000,
1296,620,820,Reg,1,ComptOmision,    0,000,
1297,620,825,Exit,17,CorrectResp,Time,
1298,620,825,Entry,1,MagEntry,,
1299,620,825,Reg,2,ComptNbessai,   42,000,
1300,620,825,Reg,12,Accuracy,   58,824,
1301,620,825,Reg,13,Omission,   16,667,
1302,621,155,Input,35,Off1A3,,
1303,621,875,Input,1,On1A1,,
1304,621,875,Exit,1,MagEntry,1,
1305,621,875,Entry,2,ITI2sec,,
1306,622,865,Input,33,Off1A1,,
1307,622,875,Exit,2,ITI2sec,Time,
1308,622,875,List,,ITItime,   21,000,
1309,622,875,Entry,21,sec2,,
1310,622,875,Reg,19,stage2,   11,000,
1311,624,560,Input,1,On1A1,,
1312,624,895,Input,33,Off1A1,,
1313,626,410,Input,1,On1A1,,
1314,626,750,Input,33,Off1A1,,
1315,626,825,Input,1,On1A1,,
1316,627,490,Input,33,Off1A1,,
1317,628,880,Exit,21,sec2,Time,
1318,628,880,Entry,3,RandomHole,,
1319,629,880,Exit,3,RandomHole,Time,
1320,629,880,List,,Pseudo1a5,   12,000,
1321,629,880,Entry,12,hole4,,
1322,629,880,Reg,11,HoleNumber,    4,000,
1323,630,880,Exit,12,hole4,Time,
