,,Subject,,,293,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,2,
,,Master,,,,
,,Date,,,2023-07-20,
675,271,235,Input,3,On1A3,,
676,271,235,Input,4,On1A4,,
677,271,575,Input,35,Off1A3,,
678,271,575,Input,36,Off1A4,,
679,272,850,Input,1,On1A1,,
680,273,185,Input,33,Off1A1,,
681,274,305,Input,1,On1A1,,
682,274,965,Input,33,Off1A1,,
683,275,870,Exit,5,TimeOut,Time,
684,275,870,Entry,1,MagEntry,,
685,275,870,Reg,2,ComptNbessai,   23,000,
686,275,870,Reg,12,Accuracy,   33,333,
687,275,870,Reg,13,Omission,    0,000,
688,275,970,Input,2,On1A2,,
689,276,310,Input,34,Off1A2,,
690,276,675,Input,2,On1A2,,
691,277,340,Input,34,Off1A2,,
692,279,330,Input,1,On1A1,,
693,279,330,Exit,1,MagEntry,1,
694,279,330,Entry,2,ITI2sec,,
695,280,330,Exit,2,ITI2sec,Time,
696,280,330,List,,ITItime,   19,000,
697,280,330,Entry,19,sec5,,
698,280,330,Reg,18,stage1,    6,000,
699,285,335,Exit,19,sec5,Time,
700,285,335,Entry,3,RandomHole,,
701,286,335,Exit,3,RandomHole,Time,
702,286,335,List,,Pseudo1a5,   12,000,
703,286,335,Entry,12,hole4,,
704,286,335,Reg,11,HoleNumber,    4,000,
705,287,160,Input,33,Off1A1,,
706,287,335,Exit,12,hole4,Time,
707,287,335,Entry,13,Holdhole4,,
708,288,335,Exit,13,Holdhole4,Time,
709,288,335,Entry,16,Omission,,
710,288,335,Reg,1,ComptOmision,    1,000,
711,288,335,Reg,8,Omision,    1,000,
712,288,345,Exit,16,Omission,Time,
713,288,345,Entry,5,TimeOut,,
714,289,505,Input,2,On1A2,,
715,289,505,Input,3,On1A3,,
716,290,485,Input,4,On1A4,,
717,290,490,Input,34,Off1A2,,
718,290,815,Input,35,Off1A3,,
719,290,815,Input,36,Off1A4,,
720,291,895,Input,1,On1A1,,
721,292,560,Input,33,Off1A1,,
722,293,330,Input,1,On1A1,,
723,293,350,Exit,5,TimeOut,Time,
724,293,350,Entry,1,MagEntry,,
725,293,350,Reg,2,ComptNbessai,   24,000,
726,293,350,Reg,12,Accuracy,   33,333,
727,293,350,Reg,13,Omission,    4,167,
728,293,665,Input,33,Off1A1,,
729,293,765,Input,1,On1A1,,
730,293,765,Exit,1,MagEntry,1,
731,293,765,Entry,2,ITI2sec,,
732,294,100,Input,33,Off1A1,,
733,294,765,Exit,2,ITI2sec,Time,
734,294,765,List,,ITItime,   25,000,
735,294,765,Entry,25,sec4,,
736,294,765,Reg,21,stage4,    6,000,
737,294,925,Input,3,On1A3,,
738,294,925,Exit,25,sec4,3,
739,294,925,Entry,26,prematuresec8,,
740,294,925,Reg,17,premsec4,    5,000,
741,294,930,Exit,26,prematuresec8,Time,
742,294,930,Entry,4,Premature,,
743,294,930,Reg,5,ComptPremat,   20,000,
744,294,935,Exit,4,Premature,Time,
745,294,935,Entry,5,TimeOut,,
746,295,255,Input,2,On1A2,,
747,295,265,Input,35,Off1A3,,
748,295,590,Input,34,Off1A2,,
749,297,475,Input,2,On1A2,,
750,297,810,Input,34,Off1A2,,
751,299,940,Exit,5,TimeOut,Time,
752,299,940,Entry,1,MagEntry,,
753,299,940,Reg,2,ComptNbessai,   25,000,
754,299,940,Reg,12,Accuracy,   33,333,
755,299,940,Reg,13,Omission,    4,000,
756,302,405,Input,1,On1A1,,
757,302,405,Exit,1,MagEntry,1,
758,302,405,Entry,2,ITI2sec,,
759,302,745,Input,33,Off1A1,,
760,303,405,Exit,2,ITI2sec,Time,
761,303,405,List,,ITItime,   21,000,
762,303,405,Entry,21,sec2,,
763,303,405,Reg,19,stage2,    7,000,
764,304,320,Input,1,On1A1,,
765,304,655,Input,33,Off1A1,,
766,305,615,Input,3,On1A3,,
767,305,615,Input,4,On1A4,,
768,305,615,Exit,21,sec2,3,
769,305,615,Entry,22,prematuresec6,,
770,305,615,Reg,15,premsec2,    5,000,
771,305,621,Exit,22,prematuresec6,Time,
772,305,621,Entry,4,Premature,,
773,305,621,Reg,5,ComptPremat,   21,000,
774,305,625,Exit,4,Premature,Time,
775,305,625,Entry,5,TimeOut,,
776,305,955,Input,35,Off1A3,,
777,305,955,Input,36,Off1A4,,
778,306,005,Input,3,On1A3,,
779,306,005,Input,4,On1A4,,
780,306,665,Input,35,Off1A3,,
781,306,665,Input,36,Off1A4,,
782,306,920,Input,4,On1A4,,
783,307,260,Input,36,Off1A4,,
784,310,630,Exit,5,TimeOut,Time,
785,310,630,Entry,1,MagEntry,,
786,310,630,Reg,2,ComptNbessai,   26,000,
787,310,630,Reg,12,Accuracy,   33,333,
788,310,630,Reg,13,Omission,    3,846,
789,314,595,Input,1,On1A1,,
790,314,595,Exit,1,MagEntry,1,
791,314,595,Entry,2,ITI2sec,,
792,314,935,Input,33,Off1A1,,
793,315,590,Input,1,On1A1,,
794,315,595,Exit,2,ITI2sec,Time,
795,315,595,List,,ITItime,   23,000,
796,315,595,Entry,23,sec3,,
797,315,595,Reg,20,stage3,    7,000,
798,316,250,Input,33,Off1A1,,
799,318,105,Input,2,On1A2,,
800,318,105,Exit,23,sec3,2,
801,318,105,Entry,24,prematuresec7,,
802,318,105,Reg,16,premsec3,    7,000,
803,318,115,Exit,24,prematuresec7,Time,
804,318,115,Entry,4,Premature,,
805,318,115,Reg,5,ComptPremat,   22,000,
806,318,120,Exit,4,Premature,Time,
807,318,120,Entry,5,TimeOut,,
808,318,445,Input,34,Off1A2,,
809,318,685,Input,3,On1A3,,
810,319,350,Input,35,Off1A3,,
811,323,125,Exit,5,TimeOut,Time,
812,323,125,Entry,1,MagEntry,,
813,323,125,Reg,2,ComptNbessai,   27,000,
814,323,125,Reg,12,Accuracy,   33,333,
815,323,125,Reg,13,Omission,    3,704,
816,324,835,Input,1,On1A1,,
817,324,835,Exit,1,MagEntry,1,
818,324,835,Entry,2,ITI2sec,,
819,325,500,Input,33,Off1A1,,
820,325,835,Exit,2,ITI2sec,Time,
821,325,835,List,,ITItime,   19,000,
822,325,835,Entry,19,sec5,,
823,325,835,Reg,18,stage1,    7,000,
824,327,150,Input,2,On1A2,,
825,327,150,Exit,19,sec5,2,
826,327,150,Entry,20,prematuresec5,,
827,327,150,Reg,14,premsec1,    6,000,
828,327,155,Exit,20,prematuresec5,Time,
829,327,155,Entry,4,Premature,,
830,327,155,Reg,5,ComptPremat,   23,000,
831,327,160,Exit,4,Premature,Time,
832,327,160,Entry,5,TimeOut,,
833,327,485,Input,34,Off1A2,,
834,327,610,Input,3,On1A3,,
835,328,600,Input,35,Off1A3,,
836,332,165,Exit,5,TimeOut,Time,
837,332,165,Entry,1,MagEntry,,
838,332,165,Reg,2,ComptNbessai,   28,000,
839,332,165,Reg,12,Accuracy,   33,333,
840,332,165,Reg,13,Omission,    3,571,
841,334,210,Input,1,On1A1,,
842,334,210,Exit,1,MagEntry,1,
843,334,210,Entry,2,ITI2sec,,
844,334,550,Input,33,Off1A1,,
845,335,210,Exit,2,ITI2sec,Time,
846,335,210,List,,ITItime,   25,000,
847,335,210,Entry,25,sec4,,
848,335,210,Reg,21,stage4,    7,000,
849,339,215,Exit,25,sec4,Time,
850,339,215,Entry,3,RandomHole,,
851,340,215,Exit,3,RandomHole,Time,
852,340,215,List,,Pseudo1a5,   14,000,
853,340,215,Entry,14,hole5,,
854,340,215,Reg,11,HoleNumber,    5,000,
855,341,215,Exit,14,hole5,Time,
856,341,215,Entry,15,Holdhole5,,
857,342,215,Exit,15,Holdhole5,Time,
858,342,215,Entry,16,Omission,,
859,342,215,Reg,1,ComptOmision,    2,000,
860,342,215,Reg,8,Omision,    2,000,
861,342,225,Exit,16,Omission,Time,
862,342,225,Entry,5,TimeOut,,
863,347,230,Exit,5,TimeOut,Time,
864,347,230,Entry,1,MagEntry,,
865,347,230,Reg,2,ComptNbessai,   29,000,
866,347,230,Reg,12,Accuracy,   33,333,
867,347,230,Reg,13,Omission,    6,897,
868,348,115,Input,3,On1A3,,
869,348,115,Input,4,On1A4,,
870,348,780,Input,35,Off1A3,,
871,348,780,Input,36,Off1A4,,
872,349,490,Input,2,On1A2,,
873,349,825,Input,34,Off1A2,,
874,352,030,Input,1,On1A1,,
875,352,030,Exit,1,MagEntry,1,
876,352,030,Entry,2,ITI2sec,,
877,353,030,Exit,2,ITI2sec,Time,
878,353,030,List,,ITItime,   23,000,
879,353,030,Entry,23,sec3,,
880,353,030,Reg,20,stage3,    8,000,
881,354,355,Input,1,On1A1,,
882,355,670,Input,33,Off1A1,,
883,355,795,Input,1,On1A1,,
884,356,130,Input,33,Off1A1,,
885,357,155,Input,1,On1A1,,
886,357,490,Input,33,Off1A1,,
887,357,510,Input,1,On1A1,,
888,357,845,Input,33,Off1A1,,
889,357,865,Input,1,On1A1,,
890,358,200,Input,33,Off1A1,,
891,358,395,Input,1,On1A1,,
892,360,035,Exit,23,sec3,Time,
893,360,035,Entry,3,RandomHole,,
894,361,035,Exit,3,RandomHole,Time,
895,361,035,List,,Pseudo1a5,   12,000,
896,361,035,Entry,12,hole4,,
897,361,035,Reg,11,HoleNumber,    4,000,
898,361,340,Input,33,Off1A1,,
899,361,370,Input,1,On1A1,,
900,361,705,Input,33,Off1A1,,
901,361,760,Input,1,On1A1,,
902,362,035,Exit,12,hole4,Time,
903,362,035,Entry,13,Holdhole4,,
904,362,100,Input,33,Off1A1,,
905,362,210,Input,1,On1A1,,
906,363,035,Exit,13,Holdhole4,Time,
907,363,035,Entry,16,Omission,,
908,363,035,Reg,1,ComptOmision,    3,000,
909,363,035,Reg,8,Omision,    3,000,
910,363,045,Exit,16,Omission,Time,
911,363,045,Entry,5,TimeOut,,
912,366,130,Input,33,Off1A1,,
913,366,170,Input,1,On1A1,,
914,367,810,Input,33,Off1A1,,
915,367,830,Input,1,On1A1,,
916,368,050,Exit,5,TimeOut,Time,
917,368,050,Entry,1,MagEntry,,
918,368,050,Reg,2,ComptNbessai,   30,000,
919,368,050,Reg,12,Accuracy,   33,333,
920,368,050,Reg,13,Omission,   10,000,
921,368,170,Input,33,Off1A1,,
922,368,310,Input,1,On1A1,,
923,368,310,Exit,1,MagEntry,1,
924,368,310,Entry,2,ITI2sec,,
925,368,650,Input,33,Off1A1,,
926,368,725,Input,1,On1A1,,
927,369,310,Exit,2,ITI2sec,Time,
928,369,310,List,,ITItime,   19,000,
929,369,310,Entry,19,sec5,,
930,369,310,Reg,18,stage1,    8,000,
931,371,015,Input,33,Off1A1,,
932,372,320,Input,1,On1A1,,
933,373,310,Input,33,Off1A1,,
934,373,560,Input,1,On1A1,,
935,373,895,Input,33,Off1A1,,
936,373,950,Input,1,On1A1,,
937,374,290,Input,33,Off1A1,,
938,374,315,Exit,19,sec5,Time,
939,374,315,Entry,3,RandomHole,,
940,374,415,Input,1,On1A1,,
941,374,750,Input,33,Off1A1,,
942,374,760,Input,1,On1A1,,
943,375,100,Input,33,Off1A1,,
944,375,140,Input,1,On1A1,,
945,375,315,Exit,3,RandomHole,Time,
946,375,315,List,,Pseudo1a5,   14,000,
947,375,315,Entry,14,hole5,,
948,375,315,Reg,11,HoleNumber,    5,000,
949,375,480,Input,33,Off1A1,,
950,375,770,Input,1,On1A1,,
951,376,315,Exit,14,hole5,Time,
952,376,315,Entry,15,Holdhole5,,
953,376,760,Input,33,Off1A1,,
954,376,880,Input,1,On1A1,,
955,377,215,Input,33,Off1A1,,
956,377,275,Input,1,On1A1,,
957,377,315,Exit,15,Holdhole5,Time,
958,377,315,Entry,16,Omission,,
959,377,315,Reg,1,ComptOmision,    4,000,
960,377,315,Reg,8,Omision,    4,000,
961,377,325,Exit,16,Omission,Time,
962,377,325,Entry,5,TimeOut,,
963,378,920,Input,33,Off1A1,,
964,379,650,Input,1,On1A1,,
965,381,615,Input,33,Off1A1,,
966,382,330,Exit,5,TimeOut,Time,
967,382,330,Entry,1,MagEntry,,
968,382,330,Reg,2,ComptNbessai,   31,000,
969,382,330,Reg,12,Accuracy,   33,333,
970,382,330,Reg,13,Omission,   12,903,
971,384,101,Input,3,On1A3,,
972,384,101,Input,4,On1A4,,
973,384,765,Input,35,Off1A3,,
974,384,765,Input,36,Off1A4,,
975,385,845,Input,1,On1A1,,
976,385,845,Exit,1,MagEntry,1,
977,385,845,Entry,2,ITI2sec,,
978,386,845,Exit,2,ITI2sec,Time,
979,386,845,List,,ITItime,   25,000,
980,386,845,Entry,25,sec4,,
981,386,845,Reg,21,stage4,    8,000,
982,387,160,Input,33,Off1A1,,
983,390,850,Exit,25,sec4,Time,
984,390,850,Entry,3,RandomHole,,
985,391,850,Exit,3,RandomHole,Time,
986,391,850,List,,Pseudo1a5,    8,000,
987,391,850,Entry,8,hole2,,
988,391,850,Reg,11,HoleNumber,    2,000,
989,392,310,Input,2,On1A2,,
990,392,310,Exit,8,hole2,2,
991,392,310,Entry,18,IncorrectResp,,
992,392,310,Reg,4,ComptIncR,    3,000,
993,392,310,Reg,1,ComptOmision,    0,000,
994,392,320,Exit,18,IncorrectResp,Time,
995,392,320,Entry,5,TimeOut,,
996,392,975,Input,34,Off1A2,,
997,396,700,Input,2,On1A2,,
998,397,035,Input,34,Off1A2,,
999,397,325,Exit,5,TimeOut,Time,
1000,397,325,Entry,1,MagEntry,,
1001,397,325,Reg,2,ComptNbessai,   32,000,
1002,397,325,Reg,12,Accuracy,   25,000,
1003,397,325,Reg,13,Omission,   12,500,
1004,398,515,Input,1,On1A1,,
1005,398,515,Exit,1,MagEntry,1,
1006,398,515,Entry,2,ITI2sec,,
1007,398,855,Input,33,Off1A1,,
1008,399,515,Exit,2,ITI2sec,Time,
1009,399,515,List,,ITItime,   21,000,
1010,399,515,Entry,21,sec2,,
1011,399,515,Reg,19,stage2,    8,000,
1012,400,865,Input,2,On1A2,,
1013,400,865,Input,3,On1A3,,
1014,400,865,Exit,21,sec2,2,
1015,400,865,Entry,22,prematuresec6,,
1016,400,865,Reg,15,premsec2,    6,000,
1017,400,870,Exit,22,prematuresec6,Time,
1018,400,870,Entry,4,Premature,,
1019,400,870,Reg,5,ComptPremat,   24,000,
1020,400,875,Exit,4,Premature,Time,
1021,400,875,Entry,5,TimeOut,,
1022,401,195,Input,4,On1A4,,
1023,401,200,Input,34,Off1A2,,
1024,401,531,Input,35,Off1A3,,
1025,401,531,Input,36,Off1A4,,
1026,402,095,Input,1,On1A1,,
1027,402,760,Input,33,Off1A1,,
1028,402,915,Input,1,On1A1,,
1029,403,905,Input,33,Off1A1,,
1030,403,950,Input,1,On1A1,,
1031,405,880,Exit,5,TimeOut,Time,
1032,405,880,Entry,1,MagEntry,,
1033,405,880,Reg,2,ComptNbessai,   33,000,
1034,405,880,Reg,12,Accuracy,   25,000,
1035,405,880,Reg,13,Omission,   12,121,
1036,407,875,Input,33,Off1A1,,
1037,408,020,Input,1,On1A1,,
1038,408,020,Exit,1,MagEntry,1,
1039,408,020,Entry,2,ITI2sec,,
1040,408,360,Input,33,Off1A1,,
1041,408,510,Input,1,On1A1,,
1042,409,020,Exit,2,ITI2sec,Time,
1043,409,020,List,,ITItime,   21,000,
1044,409,020,Entry,21,sec2,,
1045,409,020,Reg,19,stage2,    9,000,
1046,411,125,Input,33,Off1A1,,
1047,411,450,Input,1,On1A1,,
1048,415,025,Exit,21,sec2,Time,
1049,415,025,Entry,3,RandomHole,,
1050,416,025,Exit,3,RandomHole,Time,
1051,416,025,List,,Pseudo1a5,   10,000,
1052,416,025,Entry,10,hole3,,
1053,416,025,Reg,11,HoleNumber,    3,000,
1054,417,025,Exit,10,hole3,Time,
1055,417,025,Entry,11,Holdhole3,,
1056,417,975,Input,33,Off1A1,,
1057,418,025,Exit,11,Holdhole3,Time,
1058,418,025,Entry,16,Omission,,
1059,418,025,Reg,1,ComptOmision,    1,000,
1060,418,025,Reg,8,Omision,    5,000,
1061,418,035,Exit,16,Omission,Time,
1062,418,035,Entry,5,TimeOut,,
1063,418,175,Input,1,On1A1,,
1064,419,165,Input,33,Off1A1,,
1065,419,250,Input,1,On1A1,,
1066,420,240,Input,33,Off1A1,,
1067,422,135,Input,2,On1A2,,
1068,422,135,Input,3,On1A3,,
1069,422,470,Input,34,Off1A2,,
1070,422,470,Input,35,Off1A3,,
1071,422,555,Input,3,On1A3,,
1072,422,555,Input,4,On1A4,,
1073,423,040,Exit,5,TimeOut,Time,
1074,423,040,Entry,1,MagEntry,,
1075,423,040,Reg,2,ComptNbessai,   34,000,
1076,423,040,Reg,12,Accuracy,   25,000,
1077,423,040,Reg,13,Omission,   14,706,
1078,423,545,Input,35,Off1A3,,
1079,423,545,Input,36,Off1A4,,
1080,424,555,Input,1,On1A1,,
1081,424,555,Exit,1,MagEntry,1,
1082,424,555,Entry,2,ITI2sec,,
1083,424,895,Input,33,Off1A1,,
1084,425,205,Input,1,On1A1,,
1085,425,555,Exit,2,ITI2sec,Time,
1086,425,555,List,,ITItime,   19,000,
1087,425,555,Entry,19,sec5,,
1088,425,555,Reg,18,stage1,    9,000,
1089,430,105,Input,33,Off1A1,,
1090,430,560,Exit,19,sec5,Time,
1091,430,560,Entry,3,RandomHole,,
1092,431,560,Exit,3,RandomHole,Time,
1093,431,560,List,,Pseudo1a5,    6,000,
1094,431,560,Entry,6,hole1,,
1095,431,560,Reg,11,HoleNumber,    1,000,
1096,431,870,Input,1,On1A1,,
1097,432,536,Input,33,Off1A1,,
1098,432,560,Exit,6,hole1,Time,
1099,432,560,Entry,7,Holdhole1,,
1100,432,615,Input,1,On1A1,,
1101,432,950,Input,33,Off1A1,,
1102,432,995,Input,1,On1A1,,
1103,433,560,Exit,7,Holdhole1,Time,
1104,433,560,Entry,16,Omission,,
1105,433,560,Reg,1,ComptOmision,    2,000,
1106,433,560,Reg,8,Omision,    6,000,
1107,433,570,Exit,16,Omission,Time,
1108,433,570,Entry,5,TimeOut,,
1109,437,565,Input,33,Off1A1,,
1110,438,575,Exit,5,TimeOut,Time,
1111,438,575,Entry,1,MagEntry,,
1112,438,575,Reg,2,ComptNbessai,   35,000,
1113,438,575,Reg,12,Accuracy,   25,000,
1114,438,575,Reg,13,Omission,   17,143,
1115,439,555,Input,3,On1A3,,
1116,439,555,Input,4,On1A4,,
1117,440,215,Input,35,Off1A3,,
1118,440,215,Input,36,Off1A4,,
1119,440,280,Input,2,On1A2,,
1120,440,280,Input,3,On1A3,,
1121,440,605,Input,4,On1A4,,
1122,440,615,Input,34,Off1A2,,
1123,441,265,Input,35,Off1A3,,
1124,441,265,Input,36,Off1A4,,
1125,441,965,Input,1,On1A1,,
1126,441,965,Exit,1,MagEntry,1,
1127,441,965,Entry,2,ITI2sec,,
1128,442,630,Input,33,Off1A1,,
1129,442,965,Exit,2,ITI2sec,Time,
1130,442,965,List,,ITItime,   25,000,
1131,442,965,Entry,25,sec4,,
1132,442,965,Reg,21,stage4,    9,000,
1133,444,360,Input,2,On1A2,,
1134,444,360,Exit,25,sec4,2,
1135,444,360,Entry,26,prematuresec8,,
1136,444,360,Reg,17,premsec4,    6,000,
1137,444,365,Exit,26,prematuresec8,Time,
1138,444,365,Entry,4,Premature,,
1139,444,365,Reg,5,ComptPremat,   25,000,
1140,444,370,Exit,4,Premature,Time,
1141,444,370,Entry,5,TimeOut,,
1142,444,695,Input,34,Off1A2,,
1143,446,600,Input,2,On1A2,,
1144,446,940,Input,34,Off1A2,,
1145,449,375,Exit,5,TimeOut,Time,
1146,449,375,Entry,1,MagEntry,,
1147,449,375,Reg,2,ComptNbessai,   36,000,
1148,449,375,Reg,12,Accuracy,   25,000,
1149,449,375,Reg,13,Omission,   16,667,
1150,454,350,Input,1,On1A1,,
1151,454,350,Exit,1,MagEntry,1,
1152,454,350,Entry,2,ITI2sec,,
1153,455,010,Input,33,Off1A1,,
1154,455,350,Exit,2,ITI2sec,Time,
1155,455,350,List,,ITItime,   23,000,
1156,455,350,Entry,23,sec3,,
1157,455,350,Reg,20,stage3,    9,000,
1158,458,730,Input,1,On1A1,,
1159,459,065,Input,33,Off1A1,,
1160,461,165,Input,2,On1A2,,
1161,461,165,Input,3,On1A3,,
1162,461,165,Exit,23,sec3,2,
1163,461,165,Entry,24,prematuresec7,,
1164,461,165,Reg,16,premsec3,    8,000,
1165,461,175,Exit,24,prematuresec7,Time,
1166,461,175,Entry,4,Premature,,
1167,461,175,Reg,5,ComptPremat,   26,000,
1168,461,180,Exit,4,Premature,Time,
1169,461,180,Entry,5,TimeOut,,
1170,461,495,Input,4,On1A4,,
1171,461,500,Input,34,Off1A2,,
1172,461,825,Input,35,Off1A3,,
1173,461,825,Input,36,Off1A4,,
1174,463,830,Input,1,On1A1,,
1175,464,170,Input,33,Off1A1,,
1176,466,185,Exit,5,TimeOut,Time,
1177,466,185,Entry,1,MagEntry,,
1178,466,185,Reg,2,ComptNbessai,   37,000,
1179,466,185,Reg,12,Accuracy,   25,000,
1180,466,185,Reg,13,Omission,   16,216,
1181,467,470,Input,3,On1A3,,
1182,467,806,Input,2,On1A2,,
1183,467,810,Input,35,Off1A3,,
1184,468,135,Input,34,Off1A2,,
1185,468,180,Input,3,On1A3,,
1186,469,170,Input,35,Off1A3,,
1187,469,725,Input,1,On1A1,,
1188,469,725,Exit,1,MagEntry,1,
1189,469,725,Entry,2,ITI2sec,,
1190,470,385,Input,33,Off1A1,,
1191,470,725,Exit,2,ITI2sec,Time,
1192,470,725,List,,ITItime,   19,000,
1193,470,725,Entry,19,sec5,,
1194,470,725,Reg,18,stage1,   10,000,
1195,474,515,Input,2,On1A2,,
1196,474,515,Input,3,On1A3,,
1197,474,515,Exit,19,sec5,2,
1198,474,515,Entry,20,prematuresec5,,
1199,474,515,Reg,14,premsec1,    7,000,
1200,474,520,Exit,20,prematuresec5,Time,
1201,474,520,Entry,4,Premature,,
1202,474,520,Reg,5,ComptPremat,   27,000,
1203,474,525,Exit,4,Premature,Time,
1204,474,525,Entry,5,TimeOut,,
1205,474,855,Input,34,Off1A2,,
1206,474,855,Input,35,Off1A3,,
1207,479,530,Exit,5,TimeOut,Time,
1208,479,530,Entry,1,MagEntry,,
1209,479,530,Reg,2,ComptNbessai,   38,000,
1210,479,530,Reg,12,Accuracy,   25,000,
1211,479,530,Reg,13,Omission,   15,789,
1212,480,310,Input,2,On1A2,,
1213,480,645,Input,34,Off1A2,,
1214,488,440,Input,1,On1A1,,
1215,488,440,Exit,1,MagEntry,1,
1216,488,440,Entry,2,ITI2sec,,
1217,488,775,Input,33,Off1A1,,
1218,489,440,Exit,2,ITI2sec,Time,
1219,489,440,List,,ITItime,   21,000,
1220,489,440,Entry,21,sec2,,
1221,489,440,Reg,19,stage2,   10,000,
1222,490,100,Input,2,On1A2,,
1223,490,100,Input,3,On1A3,,
1224,490,100,Exit,21,sec2,2,
1225,490,100,Entry,22,prematuresec6,,
1226,490,100,Reg,15,premsec2,    7,000,
1227,490,105,Exit,22,prematuresec6,Time,
1228,490,105,Entry,4,Premature,,
1229,490,105,Reg,5,ComptPremat,   28,000,
1230,490,110,Exit,4,Premature,Time,
1231,490,110,Entry,5,TimeOut,,
1232,490,755,Input,4,On1A4,,
1233,490,760,Input,34,Off1A2,,
1234,491,090,Input,35,Off1A3,,
1235,491,090,Input,36,Off1A4,,
1236,495,115,Exit,5,TimeOut,Time,
1237,495,115,Entry,1,MagEntry,,
1238,495,115,Reg,2,ComptNbessai,   39,000,
1239,495,115,Reg,12,Accuracy,   25,000,
1240,495,115,Reg,13,Omission,   15,385,
1241,495,690,Input,2,On1A2,,
1242,496,030,Input,34,Off1A2,,
1243,500,955,Input,2,On1A2,,
1244,501,615,Input,34,Off1A2,,
1245,503,230,Input,33,Off1A1,,
1246,505,160,Input,1,On1A1,,
1247,505,160,Exit,1,MagEntry,1,
1248,505,160,Entry,2,ITI2sec,,
1249,505,495,Input,33,Off1A1,,
1250,506,160,Exit,2,ITI2sec,Time,
1251,506,160,List,,ITItime,   25,000,
1252,506,160,Entry,25,sec4,,
1253,506,160,Reg,21,stage4,   10,000,
1254,506,785,Input,1,On1A1,,
1255,507,445,Input,33,Off1A1,,
1256,507,715,Input,1,On1A1,,
1257,508,050,Input,33,Off1A1,,
1258,510,165,Exit,25,sec4,Time,
1259,510,165,Entry,3,RandomHole,,
1260,510,415,Input,3,On1A3,,
1261,510,415,Input,4,On1A4,,
1262,510,755,Input,35,Off1A3,,
1263,510,755,Input,36,Off1A4,,
1264,510,880,Input,2,On1A2,,
1265,510,880,Input,3,On1A3,,
1266,511,165,Exit,3,RandomHole,Time,
1267,511,165,List,,Pseudo1a5,   12,000,
1268,511,165,Entry,12,hole4,,
1269,511,165,Reg,11,HoleNumber,    4,000,
1270,511,210,Input,4,On1A4,,
1271,511,210,Exit,12,hole4,4,
1272,511,210,Entry,18,IncorrectResp,,
1273,511,210,Reg,4,ComptIncR,    4,000,
1274,511,210,Reg,1,ComptOmision,    0,000,
1275,511,215,Input,34,Off1A2,,
1276,511,220,Exit,18,IncorrectResp,Time,
1277,511,220,Entry,5,TimeOut,,
1278,511,860,Input,2,On1A2,,
1279,511,870,Input,36,Off1A4,,
1280,512,195,Input,34,Off1A2,,
1281,512,195,Input,35,Off1A3,,
1282,512,265,Input,3,On1A3,,
1283,512,265,Input,4,On1A4,,
1284,512,605,Input,35,Off1A3,,
1285,512,605,Input,36,Off1A4,,
1286,516,225,Exit,5,TimeOut,Time,
1287,516,225,Entry,1,MagEntry,,
1288,516,225,Reg,2,ComptNbessai,   40,000,
1289,516,225,Reg,12,Accuracy,   20,000,
1290,516,225,Reg,13,Omission,   15,000,
1291,517,860,Input,3,On1A3,,
1292,517,860,Input,4,On1A4,,
1293,518,520,Input,35,Off1A3,,
1294,518,520,Input,36,Off1A4,,
1295,530,810,Input,1,On1A1,,
1296,530,810,Exit,1,MagEntry,1,
1297,530,810,Entry,2,ITI2sec,,
1298,531,145,Input,33,Off1A1,,
1299,531,810,Exit,2,ITI2sec,Time,
1300,531,810,List,,ITItime,   23,000,
1301,531,810,Entry,23,sec3,,
1302,531,810,Reg,20,stage3,   10,000,
1303,532,375,Input,3,On1A3,,
1304,532,375,Exit,23,sec3,3,
1305,532,375,Entry,24,prematuresec7,,
1306,532,375,Reg,16,premsec3,    9,000,
1307,532,385,Exit,24,prematuresec7,Time,
1308,532,385,Entry,4,Premature,,
1309,532,385,Reg,5,ComptPremat,   29,000,
1310,532,390,Exit,4,Premature,Time,
1311,532,390,Entry,5,TimeOut,,
1312,532,715,Input,35,Off1A3,,
1313,532,780,Input,2,On1A2,,
1314,533,120,Input,34,Off1A2,,
1315,537,391,Exit,5,TimeOut,Time,
1316,537,391,Entry,1,MagEntry,,
1317,537,391,Reg,2,ComptNbessai,   41,000,
1318,537,391,Reg,12,Accuracy,   20,000,
1319,537,391,Reg,13,Omission,   14,634,
1320,537,830,Input,3,On1A3,,
1321,537,830,Input,4,On1A4,,
1322,538,160,Input,2,On1A2,,
1323,538,170,Input,36,Off1A4,,
1324,538,495,Input,34,Off1A2,,
1325,538,495,Input,35,Off1A3,,
1326,538,550,Input,3,On1A3,,
1327,538,550,Input,4,On1A4,,
1328,538,885,Input,35,Off1A3,,
1329,538,885,Input,36,Off1A4,,
1330,542,680,Input,1,On1A1,,
1331,542,680,Exit,1,MagEntry,1,
1332,542,680,Entry,2,ITI2sec,,
1333,543,020,Input,33,Off1A1,,
1334,543,045,Input,1,On1A1,,
1335,543,385,Input,33,Off1A1,,
1336,543,680,Exit,2,ITI2sec,Time,
1337,543,680,List,,ITItime,   25,000,
1338,543,680,Entry,25,sec4,,
1339,543,680,Reg,21,stage4,   11,000,
1340,545,500,Input,3,On1A3,,
1341,545,500,Exit,25,sec4,3,
1342,545,500,Entry,26,prematuresec8,,
